utc_time;AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE
2015-04-27T01:00:00Z;5406.000000;7429.000000;3009.000000;893.000000;5785.000000;286.000000;5785.000000;42153.000000;2697.730000;20576.000000;670.000000;8075.000000;37259.000000;23367.000000;3897.820000;1215.000000;3304.000000;2097.000000;20871.000000;856.000000;639.000000;594.000000;9334.000000;13029.000000;12410.000000;4034.000000;4305.000000;2787.000000;2502.000000;1036.000000;12940.000000
2015-04-27T02:00:00Z;5766.000000;7568.000000;3155.000000;902.000000;5759.000000;290.000000;5833.000000;44161.000000;2798.120000;20511.000000;673.000000;8256.000000;37793.000000;23059.000000;4045.190000;1242.000000;3435.000000;2101.000000;21234.000000;908.000000;646.000000;612.000000;9354.000000;13280.000000;12642.000000;4032.000000;4335.000000;2843.000000;2578.000000;1026.000000;13241.000000
2015-04-27T03:00:00Z;6727.000000;8128.000000;3578.000000;959.000000;6042.000000;294.000000;6215.000000;48937.000000;3001.380000;21207.000000;781.000000;9064.000000;41551.000000;23133.000000;4352.890000;1348.000000;3699.000000;2164.000000;23202.000000;1090.000000;677.000000;705.000000;9513.000000;13642.000000;12881.000000;4021.000000;4471.000000;2962.000000;2695.000000;1051.000000;13779.000000
2015-04-27T04:00:00Z;7953.000000;9139.000000;3950.000000;1108.000000;6402.000000;351.000000;7182.000000;57636.000000;3597.950000;23720.000000;923.000000;9770.000000;46053.000000;24378.000000;4946.630000;1607.000000;4397.000000;2345.000000;27669.000000;1268.000000;739.000000;835.000000;9680.000000;14963.000000;15247.000000;4214.000000;4825.000000;3483.000000;3077.000000;1102.000000;15537.000000
2015-04-27T05:00:00Z;8722.000000;9920.000000;4093.000000;1333.000000;7210.000000;410.000000;7686.000000;64034.000000;4195.780000;26575.000000;1032.000000;10046.000000;50632.000000;29445.000000;5337.640000;1893.000000;4766.000000;2878.000000;34176.000000;1390.000000;831.000000;941.000000;10203.000000;16372.000000;17456.000000;4304.000000;5522.000000;4092.000000;3254.000000;1232.000000;17076.000000
2015-04-27T06:00:00Z;8914.000000;10460.000000;4089.000000;1430.000000;7678.000000;450.000000;7844.000000;67457.000000;4441.450000;28935.000000;1066.000000;10150.000000;53765.000000;35387.000000;5663.470000;1999.000000;4823.000000;3319.000000;40423.000000;1433.000000;858.000000;991.000000;10812.000000;16468.000000;18510.000000;4987.000000;5920.000000;4342.000000;3374.000000;1321.000000;17183.000000
2015-04-27T07:00:00Z;8952.000000;10893.000000;4004.000000;1462.000000;7748.000000;458.000000;7855.000000;68635.000000;4515.730000;30129.000000;1054.000000;10033.000000;55419.000000;36288.000000;5774.380000;2017.000000;4893.000000;3456.000000;42153.000000;1431.000000;891.000000;996.000000;11293.000000;16042.000000;18884.000000;5839.000000;5997.000000;4411.000000;3424.000000;1372.000000;17110.000000
2015-04-27T08:00:00Z;9115.000000;11094.000000;3935.000000;1451.000000;7891.000000;456.000000;7763.000000;70067.000000;4581.440000;30788.000000;1049.000000;10013.000000;56106.000000;35751.000000;5867.830000;1991.000000;4917.000000;3477.000000;42505.000000;1409.000000;884.000000;987.000000;11432.000000;15813.000000;18864.000000;6012.000000;5956.000000;4373.000000;3364.000000;1383.000000;17069.000000
2015-04-27T09:00:00Z;9136.000000;11295.000000;3907.000000;1441.000000;8128.000000;456.000000;7844.000000;71467.000000;4571.710000;31120.000000;1025.000000;9962.000000;56997.000000;34940.000000;5922.460000;2031.000000;4939.000000;3516.000000;42703.000000;1391.000000;869.000000;956.000000;11353.000000;15503.000000;19172.000000;6079.000000;5876.000000;4347.000000;3378.000000;1438.000000;16827.000000
2015-04-27T10:00:00Z;8922.000000;11040.000000;3925.000000;1432.000000;7567.000000;455.000000;7969.000000;70954.000000;4500.840000;31385.000000;1042.000000;9839.000000;56937.000000;34696.000000;5967.000000;2038.000000;4981.000000;3550.000000;39502.000000;1395.000000;917.000000;975.000000;11262.000000;15380.000000;19202.000000;6185.000000;5843.000000;4333.000000;3428.000000;1425.000000;16731.000000
2015-04-27T11:00:00Z;8888.000000;10996.000000;3917.000000;1430.000000;7623.000000;445.000000;7911.000000;70174.000000;4502.900000;31309.000000;1035.000000;9764.000000;55680.000000;34578.000000;5770.470000;2005.000000;4941.000000;3524.000000;39289.000000;1381.000000;892.000000;973.000000;10968.000000;15236.000000;19164.000000;5911.000000;5955.000000;4276.000000;3432.000000;1378.000000;16413.000000
2015-04-27T12:00:00Z;8835.000000;10803.000000;3887.000000;1451.000000;7626.000000;437.000000;7732.000000;69128.000000;4417.560000;30244.000000;1021.000000;9693.000000;53950.000000;34232.000000;5526.160000;1959.000000;4938.000000;3493.000000;40640.000000;1363.000000;882.000000;946.000000;10723.000000;15047.000000;18956.000000;6118.000000;5930.000000;4207.000000;3382.000000;1324.000000;16185.000000
2015-04-27T13:00:00Z;8692.000000;10714.000000;3865.000000;1456.000000;7450.000000;432.000000;7805.000000;68015.000000;4225.700000;29520.000000;989.000000;9611.000000;52281.000000;34276.000000;5297.550000;1902.000000;4977.000000;3516.000000;40656.000000;1317.000000;862.000000;927.000000;10627.000000;14911.000000;18735.000000;6122.000000;5859.000000;4079.000000;3359.000000;1305.000000;16000.000000
2015-04-27T14:00:00Z;8638.000000;10579.000000;3821.000000;1429.000000;7413.000000;430.000000;7667.000000;66210.000000;4114.280000;29279.000000;963.000000;9529.000000;50930.000000;34591.000000;5178.310000;1884.000000;4922.000000;3567.000000;40926.000000;1269.000000;834.000000;897.000000;10807.000000;14898.000000;18481.000000;6069.000000;5767.000000;4098.000000;3296.000000;1288.000000;15711.000000
2015-04-27T15:00:00Z;8618.000000;10705.000000;3998.000000;1396.000000;7323.000000;439.000000;7554.000000;65650.000000;4325.280000;29291.000000;948.000000;9485.000000;50832.000000;36467.000000;5232.840000;1901.000000;4821.000000;3638.000000;40491.000000;1256.000000;774.000000;889.000000;11404.000000;14832.000000;18209.000000;6102.000000;5744.000000;4128.000000;3258.000000;1292.000000;15747.000000
2015-04-27T16:00:00Z;8473.000000;10553.000000;4188.000000;1398.000000;7297.000000;452.000000;7445.000000;65388.000000;4214.280000;28961.000000;936.000000;9537.000000;52831.000000;37808.000000;5402.870000;1938.000000;4764.000000;3548.000000;39303.000000;1243.000000;846.000000;872.000000;11580.000000;14707.000000;18098.000000;5867.000000;5717.000000;4232.000000;3245.000000;1285.000000;15491.000000
2015-04-27T17:00:00Z;8216.000000;10120.000000;4393.000000;1484.000000;7016.000000;487.000000;7543.000000;64794.000000;4043.990000;28763.000000;933.000000;9549.000000;52267.000000;37750.000000;6077.080000;2050.000000;4853.000000;3394.000000;39955.000000;1253.000000;801.000000;876.000000;11592.000000;14705.000000;18498.000000;5793.000000;5821.000000;4598.000000;3338.000000;1385.000000;15551.000000
2015-04-27T18:00:00Z;8294.000000;9794.000000;4388.000000;1619.000000;6900.000000;521.000000;7714.000000;63337.000000;3841.320000;29627.000000;941.000000;9385.000000;50613.000000;37348.000000;6241.320000;2249.000000;5073.000000;3353.000000;41010.000000;1315.000000;745.000000;900.000000;11614.000000;14926.000000;19605.000000;5981.000000;6418.000000;4969.000000;3480.000000;1457.000000;15608.000000
2015-04-27T19:00:00Z;7619.000000;9881.000000;4122.000000;1556.000000;6880.000000;480.000000;7305.000000;61549.000000;3843.720000;31677.000000;878.000000;9460.000000;50000.000000;37292.000000;5655.070000;2153.000000;4811.000000;3506.000000;38687.000000;1194.000000;716.000000;831.000000;12117.000000;15129.000000;18622.000000;6381.000000;6686.000000;4811.000000;3285.000000;1434.000000;15837.000000
2015-04-27T20:00:00Z;7189.000000;10033.000000;3824.000000;1375.000000;6639.000000;427.000000;6839.000000;57582.000000;3525.250000;29319.000000;791.000000;9266.000000;52947.000000;36041.000000;5059.870000;2036.000000;4488.000000;3204.000000;34278.000000;1039.000000;688.000000;723.000000;11809.000000;14771.000000;16951.000000;6089.000000;6063.000000;4517.000000;3070.000000;1291.000000;14953.000000
2015-04-27T21:00:00Z;6696.000000;9648.000000;3483.000000;1214.000000;6063.000000;375.000000;6418.000000;52581.000000;3163.570000;26414.000000;729.000000;8774.000000;52141.000000;31683.000000;4611.150000;1786.000000;4314.000000;2831.000000;30954.000000;948.000000;648.000000;644.000000;11055.000000;13940.000000;15693.000000;5669.000000;5450.000000;4148.000000;2921.000000;1177.000000;13949.000000
2015-04-27T22:00:00Z;6267.000000;8911.000000;3229.000000;1076.000000;5834.000000;335.000000;6108.000000;49079.000000;2942.610000;24793.000000;696.000000;8401.000000;47239.000000;27120.000000;4272.250000;1540.000000;4034.000000;2619.000000;28061.000000;905.000000;600.000000;611.000000;10366.000000;13298.000000;14536.000000;5032.000000;5018.000000;3640.000000;2825.000000;1123.000000;13261.000000
2015-04-27T23:00:00Z;5992.000000;8507.000000;3104.000000;976.000000;5831.000000;312.000000;6143.000000;47198.000000;2825.500000;23210.000000;680.000000;8189.000000;46007.000000;24355.000000;4101.940000;1391.000000;3844.000000;2483.000000;26342.000000;888.000000;581.000000;593.000000;9865.000000;13267.000000;14021.000000;4714.000000;4872.000000;3254.000000;2718.000000;1063.000000;13029.000000
2015-04-28T00:00:00Z;5832.000000;8162.000000;3014.000000;932.000000;5762.000000;299.000000;6055.000000;46328.000000;2806.500000;22438.000000;674.000000;8114.000000;43846.000000;24241.000000;4032.310000;1345.000000;3638.000000;2342.000000;25560.000000;879.000000;531.000000;579.000000;9668.000000;13175.000000;13676.000000;4434.000000;4750.000000;2992.000000;2649.000000;1044.000000;13072.000000
2015-04-28T01:00:00Z;5737.000000;8131.000000;3006.000000;919.000000;5902.000000;294.000000;5933.000000;46916.000000;2830.900000;22074.000000;680.000000;8175.000000;42237.000000;24001.000000;3965.430000;1318.000000;3586.000000;2296.000000;25366.000000;887.000000;578.000000;585.000000;9649.000000;13311.000000;13817.000000;4327.000000;4771.000000;2873.000000;2657.000000;1069.000000;13284.000000
2015-04-28T02:00:00Z;6028.000000;8268.000000;3146.000000;936.000000;5687.000000;297.000000;5981.000000;48503.000000;2926.780000;21961.000000;689.000000;8285.000000;42739.000000;23431.000000;4068.310000;1356.000000;3683.000000;2273.000000;25522.000000;931.000000;546.000000;596.000000;9730.000000;13510.000000;14011.000000;4308.000000;4830.000000;3029.000000;2706.000000;1093.000000;13442.000000
2015-04-28T03:00:00Z;7000.000000;8728.000000;3562.000000;973.000000;6083.000000;301.000000;6353.000000;52445.000000;3120.480000;22304.000000;788.000000;9105.000000;46161.000000;23226.000000;4327.250000;1464.000000;3907.000000;2332.000000;27132.000000;1095.000000;536.000000;690.000000;10143.000000;13852.000000;14014.000000;4309.000000;4902.000000;3131.000000;2799.000000;1162.000000;13905.000000
2015-04-28T04:00:00Z;8107.000000;9580.000000;3922.000000;1111.000000;6776.000000;352.000000;7354.000000;59873.000000;3637.810000;24494.000000;920.000000;9663.000000;50716.000000;24357.000000;4934.390000;1701.000000;4553.000000;2503.000000;30645.000000;1269.000000;580.000000;819.000000;11139.000000;15063.000000;15929.000000;4402.000000;5200.000000;3618.000000;3130.000000;1368.000000;15671.000000
2015-04-28T05:00:00Z;8901.000000;10235.000000;4201.000000;1327.000000;7595.000000;410.000000;7912.000000;65348.000000;4216.090000;27085.000000;1025.000000;9970.000000;54957.000000;29256.000000;5250.670000;1988.000000;4931.000000;3032.000000;36169.000000;1383.000000;638.000000;942.000000;12773.000000;16484.000000;17981.000000;4464.000000;5753.000000;4031.000000;3300.000000;1475.000000;16939.000000
2015-04-28T06:00:00Z;9189.000000;10543.000000;4226.000000;1441.000000;8138.000000;451.000000;8115.000000;68126.000000;4512.820000;29453.000000;1056.000000;9967.000000;56917.000000;34685.000000;5645.900000;2115.000000;4983.000000;3437.000000;41103.000000;1424.000000;669.000000;1034.000000;13954.000000;16552.000000;18863.000000;5178.000000;6079.000000;4249.000000;3393.000000;1586.000000;16905.000000
2015-04-28T07:00:00Z;9326.000000;10785.000000;4134.000000;1477.000000;8276.000000;465.000000;8227.000000;68590.000000;4545.070000;30407.000000;1057.000000;9799.000000;57300.000000;35144.000000;5738.800000;2146.000000;5053.000000;3550.000000;42441.000000;1427.000000;672.000000;1011.000000;14477.000000;16056.000000;19190.000000;6025.000000;6181.000000;4345.000000;3452.000000;1616.000000;16831.000000
2015-04-28T08:00:00Z;9577.000000;10805.000000;4130.000000;1471.000000;8406.000000;471.000000;8200.000000;69711.000000;4640.800000;30937.000000;1065.000000;9778.000000;57409.000000;34587.000000;5884.070000;2113.000000;5089.000000;3574.000000;42393.000000;1416.000000;673.000000;1002.000000;14636.000000;15780.000000;19123.000000;6095.000000;6240.000000;4313.000000;3439.000000;1622.000000;16839.000000
2015-04-28T09:00:00Z;9707.000000;10979.000000;4032.000000;1467.000000;8607.000000;471.000000;8314.000000;71021.000000;4571.830000;31040.000000;1049.000000;9760.000000;58066.000000;34040.000000;5997.790000;2159.000000;5105.000000;3572.000000;42567.000000;1394.000000;680.000000;956.000000;14764.000000;15349.000000;19362.000000;6198.000000;6160.000000;4307.000000;3464.000000;1676.000000;16698.000000
2015-04-28T10:00:00Z;9477.000000;10792.000000;4083.000000;1467.000000;8131.000000;469.000000;8406.000000;70330.000000;4459.270000;31269.000000;1072.000000;9660.000000;57908.000000;33877.000000;5923.000000;2152.000000;5100.000000;3640.000000;40445.000000;1417.000000;683.000000;982.000000;14662.000000;15157.000000;19463.000000;6279.000000;6146.000000;4264.000000;3492.000000;1685.000000;16356.000000
2015-04-28T11:00:00Z;9452.000000;10811.000000;4026.000000;1459.000000;8156.000000;459.000000;8424.000000;69747.000000;4432.350000;31110.000000;1050.000000;9540.000000;56443.000000;33738.000000;5612.320000;2095.000000;5055.000000;3564.000000;40440.000000;1409.000000;677.000000;970.000000;14608.000000;14788.000000;19508.000000;6076.000000;6279.000000;4192.000000;3488.000000;1693.000000;16212.000000
2015-04-28T12:00:00Z;9372.000000;10586.000000;4161.000000;1490.000000;8022.000000;451.000000;8296.000000;68598.000000;4337.670000;29865.000000;1032.000000;9436.000000;54670.000000;32890.000000;5399.050000;2011.000000;5055.000000;3502.000000;41653.000000;1395.000000;654.000000;952.000000;14381.000000;14900.000000;19278.000000;6141.000000;6252.000000;4115.000000;3462.000000;1605.000000;16017.000000
2015-04-28T13:00:00Z;9427.000000;10545.000000;4099.000000;1470.000000;7909.000000;444.000000;8402.000000;67089.000000;4150.490000;29305.000000;1009.000000;9342.000000;52670.000000;32627.000000;5170.650000;1941.000000;5063.000000;3529.000000;41259.000000;1359.000000;645.000000;938.000000;14256.000000;14771.000000;19079.000000;6222.000000;6109.000000;4044.000000;3434.000000;1587.000000;15849.000000
2015-04-28T14:00:00Z;9363.000000;10475.000000;4133.000000;1451.000000;7665.000000;445.000000;8320.000000;65515.000000;4068.630000;29047.000000;973.000000;9260.000000;51169.000000;32580.000000;5110.910000;1923.000000;4997.000000;3595.000000;40880.000000;1324.000000;643.000000;905.000000;14188.000000;14716.000000;18838.000000;6182.000000;6033.000000;4039.000000;3418.000000;1569.000000;15605.000000
2015-04-28T15:00:00Z;9240.000000;10491.000000;4218.000000;1414.000000;7364.000000;452.000000;8262.000000;64917.000000;4279.140000;28821.000000;960.000000;9200.000000;50887.000000;34514.000000;5134.100000;1948.000000;4923.000000;3648.000000;39507.000000;1302.000000;639.000000;907.000000;14223.000000;14585.000000;18713.000000;6181.000000;6050.000000;4057.000000;3401.000000;1567.000000;15606.000000
2015-04-28T16:00:00Z;9036.000000;10336.000000;4475.000000;1420.000000;7313.000000;464.000000;8073.000000;64485.000000;4198.570000;28509.000000;941.000000;9269.000000;52672.000000;36170.000000;5332.510000;2008.000000;4899.000000;3658.000000;38428.000000;1286.000000;653.000000;912.000000;13647.000000;14451.000000;18781.000000;5916.000000;6148.000000;4142.000000;3379.000000;1565.000000;15295.000000
2015-04-28T17:00:00Z;8721.000000;9980.000000;4532.000000;1518.000000;7109.000000;494.000000;8039.000000;63955.000000;4000.150000;28460.000000;936.000000;9364.000000;51995.000000;36517.000000;6025.000000;2131.000000;4987.000000;3532.000000;38802.000000;1302.000000;650.000000;906.000000;13468.000000;14515.000000;19121.000000;5880.000000;6328.000000;4545.000000;3463.000000;1620.000000;15386.000000
2015-04-28T18:00:00Z;8447.000000;9724.000000;4486.000000;1633.000000;7062.000000;519.000000;7920.000000;62745.000000;3845.410000;29199.000000;944.000000;9251.000000;51284.000000;36749.000000;6204.160000;2295.000000;5110.000000;3443.000000;40220.000000;1331.000000;633.000000;898.000000;13219.000000;14668.000000;19746.000000;6057.000000;6690.000000;4913.000000;3514.000000;1601.000000;15563.000000
2015-04-28T19:00:00Z;7767.000000;9969.000000;4260.000000;1560.000000;7119.000000;476.000000;7519.000000;62117.000000;3879.720000;31323.000000;895.000000;9445.000000;51458.000000;37479.000000;5633.000000;2171.000000;4812.000000;3511.000000;38332.000000;1186.000000;635.000000;820.000000;13492.000000;14835.000000;18815.000000;6416.000000;6726.000000;4754.000000;3311.000000;1514.000000;15628.000000
2015-04-28T20:00:00Z;7500.000000;10071.000000;3971.000000;1370.000000;6849.000000;428.000000;7047.000000;58758.000000;3604.270000;29566.000000;805.000000;9285.000000;54544.000000;36483.000000;5039.560000;2058.000000;4516.000000;3213.000000;34419.000000;1042.000000;650.000000;714.000000;12857.000000;14668.000000;17266.000000;6187.000000;6067.000000;4490.000000;3116.000000;1412.000000;14781.000000
2015-04-28T21:00:00Z;6876.000000;9765.000000;3565.000000;1226.000000;6406.000000;379.000000;6610.000000;54101.000000;3238.120000;26598.000000;738.000000;8794.000000;53905.000000;32064.000000;4579.870000;1773.000000;4356.000000;2810.000000;31020.000000;961.000000;647.000000;651.000000;11955.000000;13914.000000;15920.000000;5732.000000;5470.000000;4110.000000;2993.000000;1300.000000;13685.000000
2015-04-28T22:00:00Z;6553.000000;8948.000000;3246.000000;1067.000000;6182.000000;339.000000;6350.000000;50055.000000;2995.130000;24837.000000;704.000000;8406.000000;48943.000000;27369.000000;4254.790000;1522.000000;4070.000000;2648.000000;28716.000000;921.000000;600.000000;612.000000;11038.000000;12950.000000;14893.000000;5123.000000;5169.000000;3719.000000;2872.000000;1243.000000;13135.000000
2015-04-28T23:00:00Z;6264.000000;8525.000000;3124.000000;983.000000;6190.000000;317.000000;6409.000000;48044.000000;2883.240000;23204.000000;686.000000;8238.000000;47823.000000;24456.000000;4148.130000;1387.000000;3882.000000;2486.000000;27037.000000;896.000000;587.000000;597.000000;10461.000000;12641.000000;14385.000000;4777.000000;4955.000000;3331.000000;2771.000000;1175.000000;12958.000000
2015-04-29T00:00:00Z;6151.000000;8257.000000;3084.000000;943.000000;6231.000000;307.000000;6320.000000;47315.000000;2852.710000;22303.000000;684.000000;8160.000000;45693.000000;24253.000000;4099.500000;1321.000000;3693.000000;2360.000000;25961.000000;892.000000;603.000000;593.000000;10175.000000;12822.000000;14170.000000;4468.000000;4864.000000;3047.000000;2686.000000;1150.000000;12928.000000
2015-04-29T01:00:00Z;6072.000000;8130.000000;3101.000000;917.000000;6307.000000;302.000000;6220.000000;47981.000000;2855.500000;21956.000000;684.000000;8171.000000;43964.000000;23994.000000;4043.530000;1298.000000;3618.000000;2291.000000;25604.000000;901.000000;617.000000;592.000000;10060.000000;12938.000000;14131.000000;4321.000000;4835.000000;2928.000000;2704.000000;1125.000000;13104.000000
2015-04-29T02:00:00Z;6411.000000;8251.000000;3232.000000;934.000000;6093.000000;304.000000;6317.000000;49526.000000;2936.220000;21881.000000;699.000000;8290.000000;44152.000000;23317.000000;4179.030000;1325.000000;3711.000000;2293.000000;25928.000000;943.000000;615.000000;603.000000;10105.000000;13223.000000;14279.000000;4310.000000;4891.000000;2943.000000;2772.000000;1167.000000;13308.000000
2015-04-29T03:00:00Z;7275.000000;8748.000000;3616.000000;992.000000;6356.000000;305.000000;6678.000000;53020.000000;3132.030000;22294.000000;810.000000;9066.000000;47706.000000;23161.000000;4420.450000;1405.000000;3950.000000;2316.000000;27006.000000;1101.000000;650.000000;701.000000;10499.000000;13557.000000;14255.000000;4333.000000;5022.000000;3104.000000;2859.000000;1218.000000;13793.000000
2015-04-29T04:00:00Z;8297.000000;9581.000000;3959.000000;1136.000000;6966.000000;357.000000;7603.000000;59894.000000;3663.180000;24551.000000;949.000000;9626.000000;51943.000000;24230.000000;4982.060000;1666.000000;4588.000000;2513.000000;30153.000000;1281.000000;713.000000;835.000000;11372.000000;14787.000000;16329.000000;4341.000000;5289.000000;3616.000000;3204.000000;1383.000000;15412.000000
2015-04-29T05:00:00Z;9057.000000;10306.000000;4228.000000;1356.000000;7586.000000;413.000000;8020.000000;64941.000000;4246.050000;27281.000000;1064.000000;9973.000000;56044.000000;29074.000000;5361.130000;1955.000000;4972.000000;3063.000000;35990.000000;1405.000000;758.000000;962.000000;12964.000000;16323.000000;18236.000000;4481.000000;5709.000000;4243.000000;3369.000000;1505.000000;17022.000000
2015-04-29T06:00:00Z;9125.000000;10682.000000;4224.000000;1444.000000;7940.000000;457.000000;8132.000000;67291.000000;4469.510000;29590.000000;1113.000000;10075.000000;57972.000000;35376.000000;5683.890000;2047.000000;5020.000000;3449.000000;41316.000000;1470.000000;753.000000;1032.000000;14143.000000;16511.000000;19114.000000;5193.000000;6086.000000;4545.000000;3489.000000;1559.000000;17283.000000
2015-04-29T07:00:00Z;9113.000000;10902.000000;4211.000000;1451.000000;7884.000000;466.500000;8180.000000;67948.000000;4496.130000;30444.000000;1120.000000;10044.000000;58316.000000;36882.000000;5858.570000;2045.000000;5067.000000;3549.000000;42825.000000;1489.000000;817.000000;1043.000000;14571.000000;16122.000000;19333.000000;5985.000000;6309.000000;4708.000000;3518.000000;1525.000000;17124.000000
2015-04-29T08:00:00Z;9280.000000;10879.000000;4184.000000;1453.000000;7936.000000;476.000000;8062.000000;69025.000000;4557.560000;31142.000000;1121.000000;10103.000000;57854.000000;37235.000000;5914.430000;2019.000000;5058.000000;3532.000000;42651.000000;1481.000000;828.000000;1017.000000;14621.000000;15812.000000;19311.000000;6059.000000;6317.000000;4741.000000;3469.000000;1500.000000;16910.000000
2015-04-29T09:00:00Z;9336.000000;11033.000000;4089.000000;1443.000000;8069.000000;477.000000;8065.000000;70012.000000;4526.680000;31109.000000;1092.000000;10059.000000;57742.000000;36658.000000;5977.370000;2041.000000;5060.000000;3518.000000;42992.000000;1450.000000;844.000000;963.000000;14592.000000;15445.000000;19512.000000;6140.000000;6222.000000;4736.000000;3455.000000;1566.000000;16804.000000
2015-04-29T10:00:00Z;8958.000000;10998.000000;4111.000000;1421.000000;7603.000000;474.000000;8112.000000;69110.000000;4435.650000;31325.000000;1109.000000;10085.000000;57800.000000;36162.000000;5959.180000;2042.000000;5059.000000;3521.000000;40887.000000;1459.000000;817.000000;969.000000;14536.000000;15364.000000;19494.000000;6206.000000;6332.000000;4689.000000;3475.000000;1554.000000;16693.000000
2015-04-29T11:00:00Z;8827.000000;10989.000000;4092.000000;1402.000000;7568.000000;466.000000;8021.000000;68223.000000;4432.010000;31163.000000;1103.000000;10128.000000;56370.000000;35553.000000;5764.310000;1984.000000;4982.000000;3472.000000;40828.000000;1431.000000;811.000000;955.000000;14564.000000;15202.000000;19357.000000;5933.000000;6387.000000;4554.000000;3442.000000;1525.000000;16597.000000
2015-04-29T12:00:00Z;8731.000000;10841.000000;4069.000000;1445.000000;7376.000000;463.000000;7852.000000;67132.000000;4368.030000;30046.000000;1096.000000;10090.000000;54631.000000;34486.000000;5478.150000;1891.000000;4981.000000;3451.000000;41538.000000;1397.000000;814.000000;927.000000;14533.000000;15293.000000;19070.000000;6043.000000;6393.000000;4416.000000;3401.000000;1490.000000;16368.000000
2015-04-29T13:00:00Z;8526.000000;10648.000000;4051.000000;1422.000000;7233.000000;450.000000;7869.000000;66028.000000;4214.450000;29476.000000;1060.000000;10015.000000;52799.000000;33688.000000;5301.460000;1852.000000;4970.000000;3463.000000;41413.000000;1342.000000;793.000000;913.000000;14562.000000;15221.000000;18809.000000;6221.000000;6360.000000;4362.000000;3347.000000;1425.000000;16237.000000
2015-04-29T14:00:00Z;8470.000000;10497.000000;4121.000000;1402.000000;7185.000000;447.000000;7715.000000;64285.000000;4134.140000;29319.000000;1020.000000;10124.000000;51306.000000;33401.000000;5211.600000;1818.000000;4917.000000;3548.000000;41078.000000;1289.000000;778.000000;875.000000;14574.000000;14912.000000;18430.000000;6194.000000;6282.000000;4339.000000;3299.000000;1422.000000;16027.000000
2015-04-29T15:00:00Z;8463.000000;10559.000000;4325.000000;1357.000000;7084.000000;453.000000;7620.000000;63409.000000;4373.500000;29314.000000;990.000000;10146.000000;50963.000000;34898.000000;5263.000000;1825.000000;4833.000000;3620.000000;39363.000000;1262.000000;752.000000;856.000000;14675.000000;14714.000000;18147.000000;6164.000000;6227.000000;4387.000000;3286.000000;1391.000000;15890.000000
2015-04-29T16:00:00Z;8447.000000;10490.000000;4546.000000;1382.000000;7128.000000;463.000000;7516.000000;63365.000000;4278.370000;28857.000000;972.000000;10289.000000;52678.000000;36066.000000;5427.620000;1837.000000;4770.000000;3590.000000;38135.000000;1244.000000;765.000000;827.000000;13981.000000;14636.000000;17961.000000;5958.000000;6218.000000;4471.000000;3258.000000;1450.000000;15736.000000
2015-04-29T17:00:00Z;8283.000000;10233.000000;4670.000000;1457.000000;7011.000000;490.000000;7623.000000;63123.000000;4079.630000;28781.000000;946.000000;10263.000000;52517.000000;36321.000000;6086.490000;1974.000000;4855.000000;3442.000000;39026.000000;1235.000000;771.000000;818.000000;13726.000000;14610.000000;18228.000000;5969.000000;6430.000000;4799.000000;3335.000000;1479.000000;15740.000000
2015-04-29T18:00:00Z;8320.000000;10028.000000;4647.000000;1586.000000;6999.000000;523.000000;7797.000000;62488.000000;3893.780000;29415.000000;934.000000;9994.000000;51619.000000;36441.000000;6361.430000;2236.000000;5113.000000;3366.000000;41018.000000;1292.000000;739.000000;845.000000;13590.000000;14646.000000;19409.000000;6080.000000;6862.000000;5221.000000;3505.000000;1564.000000;15887.000000
2015-04-29T19:00:00Z;7744.000000;10190.000000;4379.000000;1562.000000;7036.000000;481.000000;7478.000000;61986.000000;3854.380000;31231.000000;900.000000;10011.000000;51349.000000;36841.000000;5825.700000;2195.000000;4896.000000;3480.000000;39010.000000;1206.000000;733.000000;801.000000;13605.000000;14813.000000;18813.000000;6464.000000;6927.000000;5094.000000;3339.000000;1509.000000;15906.000000
2015-04-29T20:00:00Z;7355.000000;10139.000000;4056.000000;1498.000000;6770.000000;432.000000;7007.000000;58005.000000;3580.990000;29454.000000;806.000000;9817.000000;54302.000000;36160.000000;5230.090000;2082.000000;4587.000000;3215.000000;34799.000000;1061.000000;705.000000;700.000000;12776.000000;14592.000000;17262.000000;6219.000000;6356.000000;4767.000000;3132.000000;1389.000000;15128.000000
2015-04-29T21:00:00Z;6777.000000;9792.000000;3655.000000;1361.000000;6208.000000;380.000000;6574.000000;53060.000000;3229.330000;26779.000000;758.000000;9276.000000;53237.000000;32212.000000;4745.280000;1839.000000;4397.000000;2804.000000;31290.000000;970.000000;636.000000;632.000000;11942.000000;13960.000000;15828.000000;5812.000000;5819.000000;4409.000000;3018.000000;1289.000000;14187.000000
2015-04-29T22:00:00Z;6392.000000;9156.000000;3342.000000;1091.000000;6025.000000;339.000000;6290.000000;49371.000000;3015.970000;25216.000000;723.000000;8899.000000;48411.000000;27719.000000;4368.640000;1549.000000;4137.000000;2607.000000;28057.000000;923.000000;632.000000;587.000000;11058.000000;13301.000000;14772.000000;5154.000000;5459.000000;3973.000000;2889.000000;1190.000000;13597.000000
